c0,p0,p1,p2,FOM,elapsed_sec,machine_identifier,mpi_ranks,threads_per_node,ranks_per_node,gpu_enabled,libE_id,libE_workers
roibin_zfpgpu.json,44,2,3,-0.798943,3891.8578231334686,polaris-gpu,6,64,4,True,4,4
roibin_zfpgpu.json,45,3,4,-0.811777,3900.5232107639313,polaris-gpu,6,64,4,True,2,4
roibin_zfpgpu.json,44,3,4,-0.860749,3942.2174274921417,polaris-gpu,6,64,4,True,3,4
roibin_zfpgpu.json,45,1,3,-0.69263,3959.22976398468,polaris-gpu,6,64,4,True,5,4
roibin_zfpgpu.json,45,2,3,-0.846333,3982.930852174759,polaris-gpu,6,64,4,True,2,4
roibin_zfpgpu.json,45,4,3,-0.846924,4012.7501978874207,polaris-gpu,6,64,4,True,3,4
roibin_zfpgpu.json,43,4,3,-0.860138,4026.1927502155304,polaris-gpu,6,64,4,True,5,4
roibin_zfpgpu.json,46,4,3,-0.911191,4038.2699615955353,polaris-gpu,6,64,4,True,2,4
roibin_zfpgpu.json,46,3,3,-0.889798,4070.2412934303284,polaris-gpu,6,64,4,True,3,4
roibin_zfpgpu.json,44,4,3,-0.901706,4080.3256590366364,polaris-gpu,6,64,4,True,5,4
roibin_zfpgpu.json,45,4,2,-0.859529,4094.761479139328,polaris-gpu,6,64,4,True,2,4
roibin_zfpgpu.json,45,3,3,-0.863199,4125.283397436142,polaris-gpu,6,64,4,True,3,4
roibin_zfpgpu.json,44,4,2,-0.893074,4137.822393655777,polaris-gpu,6,64,4,True,5,4
roibin_zfpgpu.json,45,3,2,-0.876297,4152.55974817276,polaris-gpu,6,64,4,True,2,4
roibin_zfpgpu.json,44,4,4,-0.879474,4180.8265209198,polaris-gpu,6,64,4,True,3,4
roibin_zfpgpu.json,44,3,3,-0.775444,4193.932231664658,polaris-gpu,6,64,4,True,4,4
roibin_zfpgpu.json,45,4,4,-0.85228,4196.068985939026,polaris-gpu,6,64,4,True,5,4
