c0,p0,p1,p2,p3,FOM,elapsed_sec,machine_identifier,mpi_ranks,threads_per_node,ranks_per_node,gpu_enabled,libE_id,libE_workers
roibin_blosc.json,6,1,3,1,-33.128,3077.2144854068756,polaris-gpu,128,64,4,True,3,4
roibin_blosc.json,5,1,3,1,-34.0882,3082.133049726486,polaris-gpu,128,64,4,True,4,4
roibin_blosc.json,7,1,4,1,-35.6377,3113.80570602417,polaris-gpu,128,64,4,True,2,4
roibin_blosc.json,4,1,4,1,-37.9369,3120.315098285675,polaris-gpu,128,64,4,True,5,4
roibin_blosc.json,2,1,3,1,-33.6012,3141.527036190033,polaris-gpu,128,64,4,True,3,4
roibin_blosc.json,6,1,4,1,-33.6012,3146.7964522838593,polaris-gpu,128,64,4,True,4,4
roibin_blosc.json,5,1,4,1,-35.6377,3176.788290500641,polaris-gpu,128,64,4,True,2,4
roibin_blosc.json,1,1,4,1,-41.2647,3184.2349376678467,polaris-gpu,128,64,4,True,5,4
roibin_blosc.json,3,1,4,1,-34.0882,3206.9909114837646,polaris-gpu,128,64,4,True,3,4
roibin_blosc.json,2,1,2,1,-33.128,3208.2528517246246,polaris-gpu,128,64,4,True,4,4
roibin_blosc.json,2,1,4,1,-35.1058,3245.408409833908,polaris-gpu,128,64,4,True,2,4
roibin_blosc.json,1,1,2,1,-25.2913,3247.302066087723,polaris-gpu,128,64,4,True,5,4
roibin_blosc.json,3,1,2,1,-29.4011,3273.3065605163574,polaris-gpu,128,64,4,True,3,4
roibin_blosc.json,4,1,2,1,-27.3498,3273.721824169159,polaris-gpu,128,64,4,True,4,4
roibin_blosc.json,47,4,2,1,-22.1895,3306.6916093826294,polaris-gpu,128,64,4,True,2,4
roibin_blosc.json,48,2,2,1,-21.9821,3306.664353132248,polaris-gpu,128,64,4,True,5,4
roibin_blosc.json,6,1,2,1,-28.3384,3332.3160648345947,polaris-gpu,128,64,4,True,3,4
roibin_blosc.json,7,1,2,1,-30.155,3329.2675671577454,polaris-gpu,128,64,4,True,4,4
roibin_blosc.json,5,1,2,1,-49.0018,3338.3655376434326,polaris-gpu,128,64,4,True,2,4
roibin_blosc.json,2,1,1,1,-50.0444,3338.489952325821,polaris-gpu,128,64,4,True,5,4
